0.000000,-0.000007
0.000000,-0.000007
0.000000,-0.000007
0.000000,-0.000007
0.000000,-0.000007
0.000000,-0.000007
0.000000,-0.000007
0.000000,-0.000007
0.000000,-0.000007
0.000000,-0.000007
0.000000,65534.000000
0.000000,65534.000000
0.000000,65534.000000
0.000000,65534.000000
0.000000,65534.000000
0.000000,48768.000000
0.000000,48768.000000
0.000000,48768.000000
0.000000,48768.000000
0.000000,48768.000000
0.000000,48768.000000
0.000000,48768.000000
0.000000,48768.000000
0.000000,48768.000000
0.000000,48768.000000
0.000000,48768.000000
0.000000,48768.000000
0.000000,48768.000000
0.000000,48768.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,16000.000000
0.000000,15992.000000
0.000000,15975.000000
0.000000,15947.000000
0.000000,15912.000000
0.000000,15864.000000
0.000000,15834.000000
0.000000,15784.000000
0.000000,15745.000000
0.000000,15700.000000
0.000000,15674.000000
0.000000,15629.000000
0.000000,15589.000000
0.000000,15545.000000
0.000000,15496.000000
0.000000,15442.000000
0.000000,15381.000000
0.000000,15297.000000
0.000000,15221.000000
0.000000,15140.000000
0.000000,15058.000000
0.000000,14979.000000
0.000000,14903.000000
0.000000,14814.000000
0.000000,14767.000000
0.000000,14692.000000
0.000000,14637.000000
0.000000,14573.000000
0.000000,14533.000000
0.000000,14466.000000
0.000000,14408.000000
0.000000,14342.000000
0.000000,14267.000000
0.000000,14156.000000
0.000000,14083.000000
0.000000,13954.000000
0.000000,13850.000000
0.000000,13745.000000
0.000000,13646.000000
0.000000,13548.000000
0.000000,13463.000000
0.000000,13385.000000
0.000000,13358.000000
0.000000,13330.000000
0.000000,13270.000000
0.000000,13194.000000
0.000000,13101.000000
0.000000,12970.000000
0.000000,12854.000000
0.000000,12736.000000
0.000000,12613.000000
0.000000,12458.000000
0.000000,12334.000000
0.000000,12217.000000
0.000000,12107.000000
0.000000,12005.000000
0.000000,11903.000000
0.000000,11775.000000
0.000000,11676.000000
0.000000,11589.000000
0.000000,11521.000000
0.000000,11471.000000
0.000000,11434.000000
0.000000,11402.000000
0.000000,11364.000000
0.000000,11326.000000
0.000000,11281.000000
0.000000,11228.000000
0.000000,11168.000000
0.000000,11091.000000
0.000000,11034.000000
0.000000,10985.000000
0.000000,10948.000000
0.000000,10921.000000
0.000000,10904.000000
84.000000,10898.000000
90.000000,10898.000000
95.000000,10898.000000
101.000000,10899.000000
106.000000,10899.000000
112.000000,10899.000000
118.000000,10899.000000
123.000000,10899.000000
129.000000,10899.000000
135.000000,10899.000000
140.000000,10899.000000
140.000000,10900.000000
151.000000,10900.000000
151.000000,10901.000000
157.000000,10901.000000
163.000000,10901.000000
168.000000,10901.000000
168.000000,10901.000000
174.000000,10901.000000
174.000000,10903.000000
180.000000,10903.000000
185.000000,10904.000000
191.000000,10905.000000
196.000000,10907.000000
196.000000,10907.000000
202.000000,10908.000000
208.000000,10908.000000
219.000000,10907.000000
225.000000,10907.000000
230.000000,10907.000000
241.000000,10907.000000
247.000000,10910.000000
264.000000,10920.000000
270.000000,10951.000000
281.000000,10978.000000
292.000000,11026.000000
303.000000,11066.000000
303.000000,11105.000000
320.000000,11147.000000
326.000000,11191.000000
331.000000,11238.000000
337.000000,11298.000000
343.000000,11348.000000
348.000000,11400.000000
360.000000,11455.000000
365.000000,11514.000000
371.000000,11575.000000
382.000000,11653.000000
388.000000,11718.000000
393.000000,11783.000000
399.000000,11849.000000
410.000000,11914.000000
421.000000,11980.000000
421.000000,12062.000000
427.000000,12126.000000
438.000000,12188.000000
438.000000,12250.000000
450.000000,12332.000000
455.000000,12402.000000
461.000000,12476.000000
466.000000,12558.000000
472.000000,12648.000000
478.000000,12743.000000
483.000000,12841.000000
489.000000,12940.000000
495.000000,13058.000000
495.000000,13143.000000
500.000000,13219.000000
500.000000,13284.000000
506.000000,13339.000000
511.000000,13399.000000
517.000000,13444.000000
523.000000,13483.000000
523.000000,13520.000000
528.000000,13563.000000
528.000000,13617.000000
528.000000,13704.000000
534.000000,13791.000000
540.000000,13893.000000
545.000000,14012.000000
540.000000,14143.000000
545.000000,14311.000000
545.000000,14447.000000
551.000000,14577.000000
545.000000,14701.000000
545.000000,14820.000000
545.000000,14934.000000
545.000000,15041.000000
545.000000,15161.000000
540.000000,15230.000000
540.000000,15340.000000
534.000000,15423.000000
534.000000,15495.000000
534.000000,15574.000000
534.000000,15680.000000
528.000000,15769.000000
534.000000,15870.000000
528.000000,15981.000000
528.000000,16090.000000
528.000000,16196.000000
528.000000,16321.000000
528.000000,16405.000000
523.000000,16483.000000
517.000000,16553.000000
517.000000,16630.000000
517.000000,16676.000000
517.000000,16745.000000
517.000000,16799.000000
517.000000,16851.000000
517.000000,16898.000000
511.000000,16944.000000
511.000000,16987.000000
506.000000,17037.000000
506.000000,17077.000000
500.000000,17115.000000
495.000000,17147.000000
489.000000,17161.000000
478.000000,17158.000000
478.000000,17147.000000
466.000000,17136.000000
455.000000,17122.000000
438.000000,17102.000000
421.000000,17071.000000
405.000000,17047.000000
388.000000,16989.000000
376.000000,16926.000000
348.000000,16845.000000
331.000000,16755.000000
303.000000,16654.000000
286.000000,16519.000000
258.000000,16402.000000
241.000000,16274.000000
213.000000,16131.000000
196.000000,15973.000000
174.000000,15801.000000
163.000000,15583.000000
146.000000,15414.000000
123.000000,15260.000000
106.000000,15110.000000
90.000000,14957.000000
84.000000,14798.000000
0.000000,14599.000000
0.000000,14465.000000
0.000000,14357.000000
0.000000,14263.000000
0.000000,14162.000000
0.000000,14043.000000
0.000000,13886.000000
0.000000,13797.000000
0.000000,13645.000000
0.000000,13522.000000
0.000000,13384.000000
0.000000,13223.000000
0.000000,12985.000000
0.000000,12761.000000
0.000000,12521.000000
0.000000,12284.000000
0.000000,11997.000000
0.000000,11836.000000
0.000000,11570.000000
0.000000,11362.000000
0.000000,11160.000000
0.000000,10958.000000
0.000000,10714.000000
0.000000,10572.000000
0.000000,10359.000000
0.000000,10201.000000
0.000000,10054.000000
0.000000,9912.000000
0.000000,9778.000000
0.000000,9659.000000
0.000000,9525.000000
0.000000,9418.000000
0.000000,9303.000000
